"hh_key","monthnumb","pricepromo","retailpromo","catalogpromo","item","gender","married","income","id"
1484519,13,0,1,13,0,"F",1,42500,655
1484930,13,0,0,7,0,"F",1,162500,656
1486404,13,0,1,12,0,"F",0,42500,657
1487790,13,0,1,12,0,"M",1,187500,658
1488086,13,1,0,9,1,"F",1,112500,659
1489319,13,0,0,8,0,"F",0,42500,660
1490014,13,0,0,8,1,"M",1,62500,661
1491416,13,0,1,18,3,"F",0,112500,662
1491563,13,0,0,6,1,"M",1,162500,663
1492025,13,0,1,14,0,"F",1,62500,664
1492036,13,0,1,12,0,"F",1,87500,665
1493569,13,0,0,9,0,"F",1,112500,666
1498287,13,0,1,16,0,"F",1,162500,667
1498483,13,0,0,7,0,"F",1,62500,668
1498656,13,0,0,10,0,"M",1,137500,669
1501397,13,0,1,13,0,"M",1,112500,670
1501443,13,0,0,11,1,"F",0,7500,671
1501825,13,2,1,13,2,"F",1,225000,672
1501848,13,0,0,5,0,"F",1,112500,673
1501917,13,0,0,10,1,"F",1,137500,674
1502135,13,0,1,9,0,"F",1,87500,675
1502146,13,0,1,11,0,"F",1,62500,676
1502599,13,0,1,12,1,"F",1,187500,677
1504289,13,0,0,8,1,"F",1,137500,678
1507421,13,0,0,3,0,"F",0,20000,679
1509331,13,1,0,17,3,"M",1,62500,680
1509782,13,0,0,4,0,"F",1,62500,681
1509874,13,0,1,4,0,"F",1,42500,682
1511973,13,0,0,9,1,"M",0,7500,683
1512249,13,0,1,11,0,"F",1,187500,684
1512656,13,0,1,11,1,"F",1,187500,685
1513530,13,1,1,13,1,"F",1,62500,686
1513806,13,0,0,8,0,"F",1,62500,687
1514087,13,0,0,8,0,"F",0,112500,688
1514098,13,0,1,9,0,"F",1,187500,689
1514327,13,0,0,13,1,"F",0,87500,690
1514351,13,1,1,12,1,"M",1,187500,691
1514819,13,0,0,13,0,"F",1,30000,692
1516894,13,0,0,11,1,"M",1,250000,693
1518132,13,0,1,12,0,"F",0,62500,694
1518564,13,0,0,7,0,"F",1,112500,695
1519598,13,0,1,12,1,"F",1,187500,696
1520012,13,0,0,6,0,"F",1,187500,697
1520720,13,0,1,12,0,"F",1,62500,698
1522154,13,0,1,14,0,"F",1,137500,699
1522471,13,0,1,7,0,"M",1,162500,700
1523997,13,0,1,11,0,"F",1,225000,701
1524038,13,0,1,12,0,"F",1,250000,702
1524967,13,1,1,2,1,"F",1,250000,703
1525049,13,0,1,13,0,"F",1,187500,704
1525556,13,0,1,16,1,"M",1,162500,705
1526044,13,0,0,6,1,"M",1,87500,706
1526280,13,0,0,12,2,"M",1,20000,707
1526638,13,0,0,9,0,"F",1,225000,708
1527800,13,0,0,4,0,"F",1,137500,709
1527932,13,0,0,12,0,"F",1,187500,710
1527966,13,3,0,10,6,"F",1,250000,711
1528038,13,0,0,12,0,"M",1,225000,712
1528103,13,1,1,18,5,"F",1,225000,713
1528515,13,0,1,2,0,"F",0,225000,714
1529646,13,0,1,13,0,"F",1,225000,715
1530199,13,0,0,7,0,"M",1,62500,716
1530200,13,0,1,15,0,"F",1,137500,717
1530561,13,0,1,10,0,"F",1,42500,718
1530887,13,0,1,16,1,"F",1,87500,719
1531800,13,0,1,14,1,"F",0,62500,720
1531915,13,0,0,6,0,"F",1,250000,721
1531924,13,1,1,15,1,"F",0,225000,722
1531984,13,0,1,12,0,"F",0,42500,723
1532052,13,0,1,11,1,"M",1,87500,724
1532113,13,0,1,16,1,"F",1,87500,725
1532334,13,0,1,9,0,"F",1,225000,726
1532420,13,0,0,3,0,"F",1,30000,727
1532431,13,0,1,8,0,"F",0,20000,728
1532738,13,0,1,17,1,"F",1,225000,729
1532841,13,0,1,11,0,"F",1,42500,730
1533843,13,0,1,9,0,"F",1,42500,731
1533874,13,0,1,13,0,"F",1,137500,732
1533971,13,0,1,12,0,"F",1,137500,733
1534792,13,0,1,11,0,"F",1,187500,734
1535057,13,0,1,10,0,"F",1,137500,735
1535333,13,1,1,17,1,"M",1,87500,736
1535547,13,0,1,10,0,"F",1,187500,737
1535701,13,0,1,15,0,"M",1,62500,738
1535732,13,0,1,14,0,"F",1,187500,739
1535755,13,1,0,12,1,"F",1,112500,740
1536000,13,0,1,6,0,"F",1,187500,741
1536405,13,0,1,13,0,"F",1,62500,742
1536527,13,0,0,5,0,"F",1,225000,743
1536579,13,0,0,7,0,"F",1,187500,744
1537347,13,0,1,12,0,"F",1,225000,745
1537995,13,0,1,2,0,"F",0,62500,746
1538175,13,2,1,16,3,"F",1,250000,747
1538662,13,0,1,14,2,"F",1,112500,748
1538919,13,0,0,9,0,"F",1,250000,749
1539494,13,0,1,12,0,"F",1,250000,750
1539570,13,0,0,12,0,"F",1,87500,751
1540059,13,0,1,15,0,"M",1,87500,752
1540194,13,0,1,4,1,"F",1,187500,753
1540364,13,0,1,12,1,"F",1,7500,754
1540829,13,0,1,15,1,"F",1,187500,755
1540910,13,0,1,22,2,"F",1,137500,756
1540936,13,0,1,16,0,"F",1,62500,757
1541156,13,0,1,14,0,"F",1,7500,758
1541593,13,0,1,12,0,"F",1,250000,759
1541662,13,0,1,13,0,"F",1,112500,760
1541734,13,0,1,16,1,"F",1,137500,761
1541834,13,0,0,7,0,"F",1,250000,762
1541894,13,0,1,6,0,"F",0,42500,763
1542247,13,0,0,11,1,"F",1,225000,764
1542523,13,0,1,14,1,"F",1,187500,765
1542740,13,0,1,13,0,"F",0,30000,766
1543012,13,2,0,13,2,"M",1,112500,767
1543181,13,0,1,12,1,"M",1,250000,768
1543552,13,0,1,12,1,"F",0,112500,769
1543563,13,0,1,13,0,"F",1,250000,770
1543633,13,0,1,13,1,"F",1,112500,771
1544590,13,0,1,11,0,"F",0,187500,772
1544693,13,0,1,12,3,"F",1,250000,773
1545273,13,0,1,13,0,"F",0,137500,774
1545322,13,0,1,10,0,"M",1,250000,775
1546709,13,0,1,13,2,"F",1,250000,776
1546922,13,0,1,12,0,"M",1,137500,777
1546932,13,0,1,11,1,"F",0,112500,778
1546959,13,0,1,13,0,"F",1,187500,779
1546989,13,0,1,14,1,"M",1,225000,780
1547464,13,0,1,11,0,"F",1,87500,781
1547476,13,0,0,11,1,"F",0,225000,782
1547622,13,1,1,14,1,"F",1,187500,783
1547752,13,0,0,9,0,"F",1,112500,784
1547850,13,1,0,8,1,"F",1,20000,785
1548040,13,0,0,5,0,"F",0,112500,786
1548129,13,0,1,11,0,"F",1,112500,787
1548209,13,0,1,9,0,"F",1,20000,788
1548503,13,2,1,12,2,"F",1,62500,789
1548540,13,0,1,12,0,"F",1,87500,790
1548673,13,0,1,13,0,"F",1,112500,791
1549599,13,0,1,11,1,"M",1,187500,792
1550040,13,0,1,17,1,"M",1,20000,793
1550161,13,0,1,16,1,"F",1,62500,794
1550456,13,0,1,12,0,"F",1,225000,795
1550894,13,1,1,10,1,"F",1,87500,796
1551030,13,0,1,6,0,"F",1,225000,797
1551330,13,0,0,3,0,"M",1,87500,798
1551510,13,1,0,8,1,"F",1,162500,799
1551891,13,0,1,11,0,"F",1,187500,800
1552409,13,0,1,10,0,"M",1,137500,801
1552458,13,0,1,10,0,"F",1,62500,802
1552507,13,0,0,12,0,"F",1,137500,803
1552803,13,0,1,16,2,"F",1,225000,804
1552831,13,0,0,11,0,"M",1,112500,805
1553098,13,0,1,8,0,"F",1,87500,806
1553185,13,0,1,10,0,"F",1,187500,807
1553615,13,0,1,13,0,"F",1,187500,808
1553840,13,0,1,15,0,"M",1,20000,809
1553857,13,0,0,3,0,"M",1,87500,810
1553951,13,0,1,10,1,"F",1,225000,811
1554033,13,0,0,8,0,"F",1,62500,812
1554034,13,0,1,11,0,"F",1,162500,813
1554062,13,0,0,2,0,"F",1,87500,814
1554533,13,0,1,10,0,"F",1,62500,815
1554853,13,0,0,6,0,"M",1,42500,816
1554983,13,0,0,9,1,"M",1,87500,817
1555310,13,0,1,14,0,"F",1,187500,818
1555529,13,0,1,15,2,"M",1,225000,819
1555776,13,0,1,13,0,"F",1,20000,820
1555876,13,0,0,6,0,"F",0,112500,821
1556592,13,0,0,12,1,"F",1,62500,822
1556634,13,0,0,7,0,"M",0,87500,823
1556652,13,0,1,13,1,"F",1,42500,824
1557407,13,0,0,1,0,"F",1,162500,825
1557751,13,0,1,12,0,"F",1,162500,826
1558181,13,0,1,8,0,"F",0,62500,827
1558593,13,0,1,17,0,"F",1,137500,828
1559861,13,0,1,10,1,"F",0,20000,829
1560624,13,1,1,8,1,"F",1,62500,830
1561366,13,0,1,12,0,"F",1,62500,831
1561573,13,0,0,7,1,"F",1,137500,832
1563321,13,0,0,8,0,"F",1,187500,833
1563505,13,0,0,9,0,"M",0,62500,834
1563807,13,1,1,14,2,"F",0,112500,835
1564353,13,0,1,16,1,"F",1,137500,836
1564381,13,0,1,11,0,"F",1,42500,837
1564432,13,3,1,11,3,"F",1,20000,838
1564440,13,0,1,9,0,"F",1,62500,839
1564588,13,0,0,4,0,"F",1,162500,840
1565437,13,0,1,12,0,"F",1,87500,841
1565459,13,0,1,13,0,"F",1,162500,842
1565552,13,0,0,7,0,"F",1,187500,843
1565565,13,0,1,8,0,"M",0,112500,844
1565621,13,0,1,9,0,"F",1,42500,845
1566766,13,0,1,10,1,"F",1,62500,846
1566910,13,0,0,5,0,"M",0,42500,847
1567216,13,0,1,19,0,"F",1,112500,848
1567225,13,0,1,12,0,"F",1,42500,849
1567585,13,0,0,13,0,"M",0,87500,850
1568736,13,0,0,11,0,"F",1,137500,851
1569143,13,0,1,16,1,"F",1,87500,852
1569250,13,0,0,9,0,"M",0,7500,853
1570352,13,1,1,11,1,"F",1,62500,854
1570791,13,0,1,8,0,"F",1,112500,855
1571168,13,0,1,14,1,"F",1,42500,856
1571704,13,1,1,16,1,"F",1,42500,857
1572013,13,0,1,10,0,"F",1,87500,858
1572475,13,0,1,16,1,"F",1,87500,859
1572791,13,0,0,4,0,"F",0,137500,860
1572826,13,0,1,11,1,"F",1,87500,861
1572876,13,0,0,7,0,"M",0,20000,862
1573368,13,0,0,11,0,"M",0,62500,863
1573406,13,0,0,6,0,"F",1,87500,864
1573782,13,0,1,10,0,"F",1,112500,865
1573961,13,0,1,14,1,"M",1,62500,866
1574217,13,0,0,10,0,"M",1,187500,867
1574944,13,0,1,15,2,"F",1,87500,868
1575622,13,0,1,10,1,"F",1,137500,869
1575638,13,0,1,11,0,"F",1,87500,870
1575664,13,0,1,8,0,"F",0,20000,871
1576304,13,0,1,10,0,"M",1,250000,872
1576669,13,2,1,21,2,"F",1,112500,873
1576876,13,0,0,8,0,"F",1,137500,874
1576998,13,0,0,6,0,"F",1,250000,875
1577505,13,2,0,11,2,"M",0,20000,876
1577931,13,0,1,14,3,"F",0,112500,877
1580292,13,0,1,12,0,"F",1,250000,878
1580324,13,0,1,13,0,"M",1,87500,879
1580380,13,0,1,13,2,"F",1,187500,880
1580422,13,0,0,2,0,"M",1,225000,881
1580699,13,0,1,9,0,"M",1,30000,882
1581113,13,0,1,10,0,"F",0,112500,883
1581720,13,0,0,5,0,"F",1,250000,884
1582050,13,0,1,14,0,"F",1,137500,885
1582294,13,0,0,9,0,"F",1,250000,886
1582445,13,0,1,11,0,"F",1,137500,887
1582970,13,0,0,2,0,"F",1,187500,888
1583212,13,1,0,10,1,"F",1,250000,889
1583903,13,0,1,12,2,"F",1,250000,890
1583918,13,0,0,11,1,"F",0,162500,891
1584353,13,0,1,10,0,"F",0,87500,892
1584557,13,0,0,9,2,"F",1,62500,893
1584736,13,0,1,11,0,"F",0,87500,894
1584822,13,0,1,12,0,"F",1,62500,895
1585152,13,0,1,16,0,"F",1,30000,896
1586387,13,0,1,15,1,"F",1,187500,897
1586988,13,0,1,12,1,"F",1,87500,898
1587401,13,0,1,16,0,"F",1,87500,899
1587615,13,0,1,13,3,"F",1,30000,900
1587812,13,0,0,7,1,"F",1,225000,901
1588035,13,0,0,7,0,"F",1,112500,902
1588596,13,0,0,14,1,"M",1,137500,903
1588827,13,0,0,1,0,"M",1,137500,904
1588865,13,1,0,7,1,"M",1,112500,905
1589682,13,0,1,16,0,"F",1,250000,906
1589774,13,0,0,10,1,"M",1,62500,907
1590492,13,0,1,10,0,"M",1,250000,908
1590674,13,0,1,14,1,"F",1,20000,909
1590711,13,1,1,11,1,"F",1,187500,910
1590921,13,0,1,20,0,"F",1,250000,911
1590969,13,0,1,8,0,"F",0,42500,912
1591056,13,0,0,2,0,"F",1,225000,913
1591165,13,0,0,2,0,"F",1,250000,914
1591251,13,0,1,10,1,"F",0,87500,915
1591366,13,0,1,15,0,"M",1,250000,916
1591670,13,0,0,18,0,"M",1,137500,917
1591722,13,0,0,8,0,"F",0,62500,918
1591917,13,0,1,9,0,"F",1,187500,919
1591990,13,0,0,4,0,"M",0,42500,920
1592216,13,0,1,9,0,"F",1,62500,921
1592278,13,0,0,13,0,"F",1,187500,922
1592293,13,0,1,13,2,"F",1,112500,923
1592707,13,0,1,15,1,"F",1,250000,924
1592744,13,0,1,14,1,"F",0,112500,925
1592908,13,1,1,13,3,"F",1,87500,926
1593038,13,0,1,10,1,"F",1,112500,927
1593301,13,1,1,13,2,"M",1,62500,928
1593487,13,1,1,15,4,"M",1,87500,929
1593651,13,0,0,7,0,"F",1,42500,930
1593813,13,0,1,14,3,"F",0,20000,931
1594152,13,0,1,9,0,"F",1,87500,932
1594307,13,0,1,10,0,"F",0,87500,933
1594407,13,0,1,12,1,"F",1,187500,934
1594775,13,0,1,11,0,"F",1,42500,935
1596452,13,0,1,14,0,"F",1,112500,936
1596829,13,0,0,10,2,"M",1,112500,937
1597491,13,1,1,15,1,"F",1,42500,938
1598463,13,0,1,17,1,"F",1,62500,939
1598633,13,2,1,16,2,"F",1,112500,940
1598919,13,0,0,4,0,"F",0,62500,941
1599722,13,0,1,11,0,"M",1,42500,942
1599748,13,1,1,14,3,"F",0,7500,943
1601262,13,0,1,11,0,"F",1,62500,944
1601710,13,0,0,8,1,"F",1,87500,945
1601726,13,0,1,10,0,"F",1,87500,946
1602013,13,0,0,4,0,"F",0,42500,947
1602093,13,0,0,3,1,"M",1,42500,948
1602541,13,0,1,11,0,"M",1,112500,949
1603217,13,0,1,11,0,"F",1,62500,950
1603225,13,0,1,10,2,"F",0,225000,951
1603429,13,0,1,16,2,"F",1,62500,952
1604015,13,0,1,9,0,"F",1,62500,953
1604126,13,0,1,12,1,"F",1,112500,954
1604128,13,0,1,12,1,"F",0,187500,955
1604268,13,0,0,2,0,"F",1,62500,956
1604528,13,0,1,15,0,"F",1,112500,957
1605044,13,0,1,16,0,"F",1,225000,958
1605048,13,0,0,3,0,"F",1,187500,959
1605961,13,1,0,10,1,"F",0,112500,960
1608086,13,0,0,8,0,"F",0,112500,961
1608536,13,0,1,14,1,"M",1,87500,962
1608611,13,0,1,10,1,"F",1,62500,963
1608612,13,0,2,14,1,"F",0,20000,964
1608644,13,0,1,11,0,"F",0,250000,965
1609138,13,0,0,2,0,"F",1,112500,966
1609335,13,0,1,13,3,"F",1,87500,967
1609688,13,0,1,12,1,"F",0,42500,968
1609694,13,0,0,10,0,"M",1,42500,969
1609742,13,0,1,13,0,"F",1,20000,970
1610234,13,0,1,14,1,"F",1,42500,971
1610404,13,0,1,14,0,"M",0,62500,972
1611512,13,0,0,4,0,"F",1,30000,973
1611563,13,0,0,6,0,"F",1,250000,974
1612208,13,0,0,16,4,"M",1,187500,975
1612444,13,1,1,16,1,"F",1,250000,976
1612702,13,0,1,17,1,"F",1,137500,977
1612863,13,0,1,15,0,"F",0,42500,978
1612987,13,0,1,24,4,"F",0,187500,979
1613295,13,0,1,21,0,"F",1,7500,980
1613630,13,0,0,10,0,"F",1,137500,981
1613669,13,0,1,10,0,"F",1,225000,982
1613754,13,0,0,9,1,"F",1,250000,983
1613787,13,0,1,11,0,"M",1,187500,984
1614408,13,0,1,6,0,"F",1,225000,985
1614896,13,0,1,11,0,"F",0,112500,986
1614950,13,0,1,12,0,"F",1,62500,987
1614982,13,0,1,14,1,"M",0,62500,988
1615046,13,0,1,10,0,"F",0,42500,989
1615126,13,0,0,6,0,"M",1,112500,990
1616126,13,0,0,2,0,"F",1,112500,991
1616413,13,0,0,5,0,"F",1,42500,992
1617245,13,0,1,14,0,"F",0,30000,993
1617490,13,1,1,12,1,"F",1,187500,994
1617675,13,1,1,11,1,"F",0,87500,995
1617709,13,0,0,3,0,"F",1,62500,996
1618855,13,0,0,4,0,"F",0,62500,997
1619223,13,0,1,14,0,"F",1,20000,998
1620927,13,0,0,10,0,"M",0,112500,999
1620942,13,0,1,11,0,"F",1,20000,1000
117514,14,0,0,7,0,"F",0,42500,1
287398,14,0,0,2,1,"F",0,42500,2
469734,14,0,0,7,0,"F",1,250000,3
1054974,14,0,0,7,1,"F",1,137500,4
1060246,14,0,0,6,0,"F",1,62500,5
1061355,14,0,0,5,0,"F",1,87500,6
1061649,14,0,0,6,2,"M",1,225000,7
1062171,14,0,0,7,1,"F",1,250000,8
1063617,14,0,0,3,0,"F",1,250000,9
1068288,14,1,0,6,1,"F",0,30000,10
1071414,14,0,0,6,1,"F",1,62500,11
1077480,14,0,0,3,1,"F",0,62500,12
1081075,14,0,0,5,0,"F",1,250000,13
1081928,14,0,0,5,0,"F",1,62500,14
1082351,14,0,0,2,1,"F",0,30000,15
1087152,14,0,0,9,0,"F",1,187500,16
1089142,14,0,0,6,0,"F",1,87500,17
1091840,14,0,0,5,0,"F",1,30000,18
1094021,14,0,0,3,0,"F",1,87500,19
1094281,14,0,0,1,0,"F",1,62500,20
1100417,14,0,0,4,0,"F",1,62500,21
1100757,14,0,0,4,0,"F",0,112500,22
1102828,14,0,0,6,0,"F",0,62500,23
1103923,14,0,0,2,0,"F",1,225000,24
1107037,14,0,0,5,0,"F",1,112500,25
1108749,14,0,0,7,1,"F",0,87500,26
1108764,14,0,0,2,0,"F",0,62500,27
1111628,14,0,0,5,0,"F",1,137500,28
1111718,14,0,0,4,0,"F",1,112500,29
1114150,14,0,0,1,0,"F",0,30000,30
1117270,14,0,0,3,0,"M",1,20000,31
1120531,14,0,0,6,1,"F",1,62500,32
1122158,14,0,0,6,2,"F",0,62500,33
1128451,14,0,0,6,0,"F",1,42500,34
1136393,14,0,0,4,0,"F",0,112500,35
1136784,14,0,0,6,3,"M",0,225000,36
1139371,14,0,0,2,0,"F",0,42500,37
1139886,14,0,0,6,1,"F",1,112500,38
1144195,14,0,0,5,0,"M",1,250000,39
1144979,14,0,0,9,0,"F",1,112500,40
1145339,14,0,0,6,2,"F",1,62500,41
1145483,14,0,0,2,0,"F",0,7500,42
1146117,14,0,0,4,0,"M",0,87500,43
1147315,14,0,0,6,1,"F",1,187500,44
1148446,14,0,0,4,0,"F",0,20000,45
1149897,14,0,0,2,0,"M",0,30000,46
1149964,14,0,0,8,1,"F",1,42500,47
1150751,14,0,0,3,0,"M",0,7500,48
1150797,14,0,0,7,0,"F",1,162500,49
1151559,14,0,0,6,1,"F",1,112500,50
1151769,14,0,0,6,1,"F",0,112500,51
1152166,14,0,0,6,2,"M",1,137500,52
1152366,14,1,0,3,1,"F",1,87500,53
1153528,14,0,0,4,0,"M",1,62500,54
1153766,14,0,0,5,0,"F",1,162500,55
1155123,14,0,0,3,1,"F",1,112500,56
1156205,14,0,0,7,0,"F",0,112500,57
1156827,14,0,0,5,0,"F",0,7500,58
1157198,14,1,0,4,1,"F",1,20000,59
1165832,14,0,0,6,0,"F",0,62500,60
1166157,14,0,0,14,2,"F",0,137500,61
1167911,14,0,0,8,0,"F",1,87500,62
1168134,14,0,0,6,0,"F",0,162500,63
1168271,14,0,0,6,0,"F",1,112500,64
1171923,14,0,0,4,0,"F",0,62500,65
1172112,14,0,0,5,0,"F",0,20000,66
1174038,14,0,0,2,0,"M",1,112500,67
1174562,14,0,0,3,0,"F",1,62500,68
1174985,14,0,0,7,0,"F",1,62500,69
1176048,14,0,0,7,1,"F",1,62500,70
1179432,14,0,0,7,0,"F",1,87500,71
1179878,14,0,0,3,0,"M",1,62500,72
1180407,14,0,0,5,0,"F",0,62500,73
1180590,14,0,0,5,0,"F",0,112500,74
1180640,14,0,0,3,0,"F",1,62500,75
1181283,14,0,0,2,0,"F",1,62500,76
1181372,14,0,0,1,1,"M",1,62500,77
1181576,14,0,0,4,0,"F",1,87500,78
1182877,14,0,0,4,0,"M",1,62500,79
1184139,14,0,0,5,0,"F",1,20000,80
1184169,14,0,0,10,2,"F",1,112500,81
1184297,14,0,0,6,1,"M",1,112500,82
1184913,14,0,0,4,0,"F",1,87500,83
1185813,14,0,0,3.01980209350586,0,"M",1,87500,84
1185876,14,0,0,1.11764705181122,0,"F",1,137500,85
1186126,14,0,0,6,0,"F",1,62500,86
1187131,14,0,0,1,1,"M",0,42500,87
1187232,14,0,0,4,0,"F",0,62500,88
1187420,14,0,0,7,0,"F",1,87500,89
1187873,14,0,0,9,1,"M",1,112500,90
1187978,14,0,0,3,0,"F",1,62500,91
1188069,14,0,0,2,0,"F",1,162500,92
1188761,14,0,0,5,0,"F",1,162500,93
1188833,14,0,0,5,1,"F",1,62500,94
1189258,14,0,0,3,0,"F",1,225000,95
1189412,14,0,0,1,0,"F",1,20000,96
1189715,14,0,0,3,1,"M",1,162500,97
1189764,14,0,0,2,0,"F",1,137500,98
1190134,14,0,0,6,1,"F",0,20000,99
1190711,14,0,0,4,0,"F",1,162500,100
1191253,14,0,0,5,0,"F",0,62500,101
1191595,14,0,0,7,1,"F",1,62500,102
1191968,14,0,0,2,0,"F",1,112500,103
1192704,14,0,0,7,0,"F",1,62500,104
1192874,14,0,0,3,0,"F",1,62500,105
1193114,14,0,0,6,0,"F",1,162500,106
1193232,14,1,0,4,4,"M",1,112500,107
1193743,14,0,0,6,1,"F",1,20000,108
1193751,14,0,0,3,0,"F",0,42500,109
1193787,14,1,0,7,1,"F",1,62500,110
1194121,14,0,0,5,0,"F",0,42500,111
1194319,14,0,0,4,0,"F",0,62500,112
1194477,14,0,0,10,2,"F",1,112500,113
1195243,14,0,0,5,1,"F",1,62500,114
1195315,14,0,0,2,0,"M",1,112500,115
1195629,14,0,0,6,0,"M",1,62500,116
1196370,14,0,0,9,0,"F",0,137500,117
1196373,14,0,0,3,0,"F",1,87500,118
1196532,14,0,0,6,0,"F",1,112500,119
1196672,14,0,0,4,0,"F",0,62500,120
1196715,14,0,0,6,1,"F",1,62500,121
1196867,14,0,0,5,0,"F",1,62500,122
1197628,14,0,0,4,1,"M",0,137500,123
1198131,14,0,0,1,0,"F",0,42500,124
1198229,14,0,0,5,0,"F",1,62500,125
1198340,14,0,0,3,1,"F",1,112500,126
1198656,14,0,0,1,0,"F",0,42500,127
1198936,14,0,0,7,1,"M",0,162500,128
1199872,14,0,0,7,0,"F",0,87500,129
1202556,14,0,0,7,1,"F",1,62500,130
1204291,14,0,0,1,0,"F",0,20000,131
1204517,14,0,0,10,4,"F",1,62500,132
1204703,14,0,0,3,1,"F",0,87500,133
1205899,14,0,0,4,0,"F",1,162500,134
1207119,14,0,0,1,0,"F",1,62500,135
1208107,14,0,0,4,0,"F",1,112500,136
1208888,14,0,0,1.53030300140381,0,"F",0,20000,137
1209486,14,0,0,4,0,"F",1,62500,138
1209955,14,0,0,1,0,"M",1,225000,139
1210800,14,0,0,7,0,"F",1,250000,140
1211027,14,0,0,7,0,"F",1,112500,141
1211068,14,0,0,10,0,"F",0,250000,142
1211288,14,0,0,6,1,"F",0,7500,143
1211807,14,0,0,2,0,"F",1,42500,144
1212464,14,0,0,5,0,"F",0,42500,145
1213078,14,0,0,5,0,"F",1,250000,146
1213693,14,0,0,8,0,"F",1,162500,147
1216811,14,0,0,5,0,"F",1,162500,148
1217376,14,1,0,7,2,"F",1,137500,149
1217401,14,0,0,5,0,"F",0,62500,150
1221162,14,0,0,5,0,"F",1,62500,151
1222034,14,0,0,7,2,"M",1,87500,152
1222561,14,0,0,3,0,"F",1,62500,153
1224353,14,0,0,4,0,"F",1,87500,154
1224379,14,0,0,3,0,"F",1,162500,155
1225029,14,0,0,3,0,"F",1,62500,156
1225288,14,0,0,5,0,"F",1,112500,157
1225581,14,0,0,8,2,"F",1,30000,158
1226932,14,1,0,6,1,"F",1,87500,159
1226943,14,0,0,9,2,"F",1,162500,160
1227191,14,0,0,3,0,"F",1,112500,161
1227743,14,0,0,8,0,"F",0,62500,162
1228628,14,0,0,2,0,"F",1,62500,163
1228793,14,0,0,5,0,"F",0,87500,164
1229147,14,0,0,6,0,"F",1,87500,165
1229564,14,0,0,5,1,"F",1,62500,166
1229612,14,0,0,6,1,"M",1,187500,167
1229771,14,0,0,7,0,"F",1,87500,168
1229884,14,0,0,5,1,"F",1,112500,169
1230105,14,0,0,6,1,"F",1,137500,170
1230445,14,0,0,4,0,"F",1,62500,171
1230648,14,0,0,4,0,"F",1,87500,172
1230860,14,0,0,3,0,"F",1,62500,173
1231637,14,0,0,3,0,"F",1,112500,174
1233436,14,0,0,9,2,"F",0,162500,175
1233553,14,0,0,6,1,"F",1,112500,176
1234916,14,0,0,6,0,"M",1,62500,177
1237257,14,0,0,7,1,"F",1,62500,178
1237667,14,0,0,5,0,"F",1,87500,179
1238108,14,0,0,4,0,"F",1,42500,180
1238707,14,0,0,6,1,"F",1,62500,181
1238904,14,0,0,5,1,"M",1,87500,182
1239286,14,0,0,4,1,"F",1,250000,183
1239623,14,0,0,4,0,"F",0,42500,184
1239849,14,0,0,4,1,"F",1,112500,185
1239936,14,0,0,1.44736838340759,0,"F",0,7500,186
1240102,14,0,0,4,0,"F",0,62500,187
1241439,14,0,0,3,0,"F",1,112500,188
1241595,14,0,0,6,0,"F",1,62500,189
1241711,14,0,0,5,0,"F",1,87500,190
1242022,14,0,0,3,1,"F",1,62500,191
1242223,14,0,0,5,0,"M",1,137500,192
1242542,14,0,0,3,0,"M",1,137500,193
1243937,14,0,0,5,0,"F",1,87500,194
1244277,14,0,0,4,0,"F",0,112500,195
1245286,14,0,0,2,1,"F",1,62500,196
1246704,14,1,0,6,1,"F",1,87500,197
1247392,14,0,0,5,1,"F",1,87500,198
1248826,14,1,0,7,2,"F",1,87500,199
1249794,14,2,0,7,3,"F",0,137500,200
1250074,14,0,0,5,0,"F",0,87500,201
1250242,14,0,0,3,0,"F",0,250000,202
1250577,14,0,0,9,3,"F",1,62500,203
1250585,14,0,0,5,0,"F",1,187500,204
1250879,14,0,0,4,0,"F",1,137500,205
1250899,14,0,0,4,0,"M",1,112500,206
1251138,14,0,0,3,0,"M",1,137500,207
1251550,14,0,0,4,0,"F",1,62500,208
1251623,14,0,0,3,0,"F",1,7500,209
1251804,14,0,0,2,2,"F",0,137500,210
1251816,14,0,0,4,0,"F",1,137500,211
1252257,14,0,0,5,0,"F",0,87500,212
1252297,14,0,0,6,2,"M",1,62500,213
1252403,14,0,0,7,1,"M",1,62500,214
1252534,14,0,0,6,1,"F",1,187500,215
1252759,14,0,0,8,1,"F",1,137500,216
1252878,14,0,0,8,1,"F",1,137500,217
1254168,14,0,0,6,0,"F",1,62500,218
1254684,14,0,0,7,0,"M",1,112500,219
1258925,14,0,0,5,0,"F",1,42500,220
1259640,14,0,0,3,0,"M",1,87500,221
1259672,14,0,0,4,0,"F",1,62500,222
1259740,14,0,0,6,0,"F",1,30000,223
1262332,14,0,0,4,0,"F",1,87500,224
1262373,14,0,0,5,0,"F",1,250000,225
1262926,14,0,0,3,0,"F",1,62500,226
1263058,14,0,0,3,0,"F",0,137500,227
1263919,14,0,0,5,0,"M",0,30000,228
1264065,14,0,0,5,1,"F",1,187500,229
1264317,14,0,0,5,0,"F",1,187500,230
1264505,14,0,0,6,0,"F",1,87500,231
1264703,14,0,0,5,0,"F",0,30000,232
1265443,14,0,0,5,0,"F",0,20000,233
1265755,14,0,0,5,0,"F",1,112500,234
