"week_in_monthweek_2","week_in_monthweek_3","week_in_monthweek_4","department","daySaturday","daySunday","dayThursday","dayTuesday","dayWednesday","team2","team3","team4","team5","team6","team7","team8","team9","team10","team11","team12","targeted_productivity","smv","over_time","incentive","no_of_style_change","no_of_workers","wip_sewing","y"
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,4.08,1620,0,0,9,0,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,20.4,10320,56,0,58,1118,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,29.12,10440,40,0,58,1143,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,15.26,6120,40,0,34,1337,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.65,3.94,1440,0,0,8,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,15.09,360,23,0,52,1519,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.35,28.08,10260,23,0,57,749,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.75,22.52,6840,119,0,57,1635,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.75,22.52,6840,119,0,57,1299,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,1440,0,0,12,0,1
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,4.3,1440,0,0,12,0,1
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,4.15,1440,0,0,12,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6720,70,0,56,1134,1
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.75,3.94,1440,0,0,12,0,1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,22.52,6780,60,0,57,1106,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.65,3.94,960,0,0,8,0,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7,4.15,1080,0,0,9,0,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5,4.15,960,0,0,8,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,22.94,6960,55,0,58,1871,1
0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.75,3.94,1200,0,0,10,0,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.94,1200,0,0,10,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7,29.12,6960,50,0,58,1294,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7,15.26,4080,40,0,34,1462,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.65,15.09,240,23,0,52,976,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8,30.4,3840,34,0,32,338,0
0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.9,960,0,0,8,0,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,20.79,6960,30,0,58,1455,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,48.18,6480,23,0,54,1282,0
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,90,0,57,1559,1
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,113,0,57,1350,1
0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.35,2.9,1800,0,0,15,0,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,3.94,1200,0,0,10,0,1
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1800,0,0,15,0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6720,60,0,56,1175,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,22.94,6960,81,0,58,1868,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,1200,0,0,10,0,1
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6,20.79,6960,88,0,58,1045,1
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8,22.52,6780,50,0,57,1342,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.75,4.08,1080,0,0,9,0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7,29.12,6960,63,0,58,1340,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.75,15.26,3600,45,0,35,1429,1
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8,4.3,1440,0,0,12,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.65,4.15,960,0,0,8,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,20.1,5880,46,0,54,1413,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7,38.09,6240,0,0,52,336,0
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.35,18.79,1800,23,0,32,511,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6,3.94,960,0,0,8,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6,23.54,6600,0,0,55,958,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,2.9,960,0,0,8,0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,113,0,57,1416,1
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,4.3,1200,0,0,10,0,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,100,0,57,1287,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,22.52,6900,88,0,58,1444,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6720,88,0,56,1088,1
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,2.9,1200,0,0,10,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65,4.15,960,0,0,8,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,2.9,960,0,0,8,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,1200,0,0,10,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.94,1200,0,0,10,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,22.94,6960,81,0,58,1579,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,29.12,6960,53,0,58,1170,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.65,20.79,7080,81,0,59,1015,1
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1200,0,0,10,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,15.26,4200,45,0,35,1436,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,4.08,1080,0,0,9,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,20.1,4320,46,0,51,1601,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,18.79,3960,23,0,33,717,1
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,3.94,960,0,0,8,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.65,23.54,6600,0,0,55,830,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,6960,113,0,58,1136,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,113,0,57,1397,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1200,0,0,10,0,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,3.94,960,0,0,8,0,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,3.94,1200,0,0,10,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,1200,0,0,10,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.94,1800,0,0,15,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,3.94,240,0,0,2,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,4.08,1080,0,0,9,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,3.94,240,0,0,2,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,3.94,1200,0,0,10,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65,3.94,960,0,0,8,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.65,3.94,600,0,0,5,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,3.94,1200,0,0,10,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6720,93,0,56,1116,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,22.52,6660,88,0,58,1432,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,29.12,6840,81,0,57,1082,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,22.94,6960,81,0,58,1502,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,15.26,4200,45,0,35,1209,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,50.89,5880,56,0,59,282,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.65,20.1,6480,49,0,54,1417,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,18.79,3960,23,0,33,799,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,23.54,6720,0,0,56,1109,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,23.54,6480,0,0,54,1144,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65,4.15,960,0,0,8,0,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6900,113,0,58,1396,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.94,3060,113,0,59,1582,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.94,2280,0,0,19,0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,100,0,57,1124,1
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1200,0,0,10,0,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,3.94,2160,0,0,18,0,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,1200,0,0,10,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6720,75,0,56,1282,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,22.52,7020,60,0,59,1472,1
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,4.3,1440,0,0,12,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,29.12,6960,45,0,58,1282,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,15.26,1440,45,0,35,1276,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,4.08,1080,0,0,9,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,20.1,6120,75,0,54,1192,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.65,18.79,3960,26,0,33,881,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,24.26,6600,0,0,55,1196,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,24.26,6720,0,0,56,1400,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,2.9,1200,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.94,7020,113,0,59,16882,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,3.94,960,0,0,8,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,7020,88,0,59,21385,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,70,0,57,21266,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6720,88,0,56,21540,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,1200,0,0,10,0,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,4.3,1440,0,0,12,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,3600,63,0,35,12261,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,22.52,5940,50,0,57,23122,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,29.12,6960,55,0,58,8992,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,4.08,1080,0,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,20.55,6480,60,0,54,9792,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,18.79,3960,30,0,33,2984,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65,4.15,960,0,0,8,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.94,2280,0,0,19,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,30.1,6960,0,0,58,839,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,24.26,6720,0,0,56,2698,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,2.9,1200,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65,24.26,6600,0,0,55,1435,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,2400,0,0,20,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6900,113,0,58,1500,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6720,90,0,56,1188,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1200,0,0,10,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7,4.15,960,0,0,8,0,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,100,0,57,1112,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6960,100,0,58,1452,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.75,3.94,1320,0,0,11,0,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,22.52,5460,63,0,57,340,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,2040,50,0,35,1029,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.75,29.12,6960,34,0,58,1070,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7,25.31,5760,60,0,54,946,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7,18.79,4020,30,0,34,913,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7,24.26,6660,0,0,56,1363,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7,24.26,6720,0,0,56,1639,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,4.3,1440,0,0,12,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7,2.9,960,0,0,8,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6,30.1,6960,0,0,58,415,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6900,100,0,58,1263,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,113,0,57,968,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6720,113,0,56,1108,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,2160,0,0,18,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1200,0,0,10,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7,4.15,3000,0,0,25,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6900,88,0,58,1532,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,38,0,34,1094,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8,22.52,6960,50,0,58,1086,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7,3.94,960,0,0,8,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75,3.94,960,0,0,8,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7,18.79,3360,30,0,33,941,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7,24.26,6960,0,0,58,1471,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,10.05,6120,60,0,53,1042,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7,29.12,6840,0,0,57,1248,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.65,30.1,5820,0,0,59,326,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7,2.9,960,0,0,8,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.35,30.1,6060,23,0,56,287,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6780,113,0,57,1300,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6900,113,0,58,1485,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6720,113,0,56,1039,1
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,2640,0,0,22,0,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,100,0,57,1063,1
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,2.9,960,0,0,8,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,3.94,1200,0,0,10,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1440,0,0,12,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,720,38,0,34,1083,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,29.12,6960,50,0,58,1069,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,960,0,0,8,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,10.05,2520,34,0,26,668,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,18.79,2760,30,0,33,766,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,30.1,6960,0,0,58,557,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,24.26,6960,0,0,58,1608,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,30.1,6360,23,1,53,417,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,24.26,6840,0,0,57,1167,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,3000,0,0,25,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6900,113,0,58,1186,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,100,0,57,1060,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6780,88,0,57,1534,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6720,88,0,56,1142,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1200,0,0,10,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,2.9,960,0,0,8,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,1021,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,29.12,6960,50,0,58,829,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,3.94,960,0,0,8,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,1560,34,0,33,813,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,10.05,3240,45,0,27,677,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,3.94,1200,0,0,10,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,24.26,6960,0,0,58,658,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,30.1,6780,30,1,57,486,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,30.1,7500,0,0,59,687,0
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,4.3,960,0,0,8,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,24.26,6840,0,0,57,652,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6900,113,0,58,1233,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,4.15,1440,0,0,12,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6720,88,0,56,1388,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6780,88,0,57,1615,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,6720,88,0,56,1283,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1200,0,0,10,0,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,1
1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,2160,0,0,18,0,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,4.15,1800,0,0,15,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,2880,63,0,34,1026,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,29.12,6960,50,0,58,909,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3960,34,0,33,670,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,10.05,3240,45,0,27,629,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,30.1,7020,0,0,59,754,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,2.9,960,0,0,8,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,3.94,960,0,0,8,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.65,30.1,6780,44,1,57,712,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,24.26,6960,0,0,58,148,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,24.26,6840,0,0,57,154,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,2160,0,0,18,0,1
