Date,Time,Open,High,Low,Close,Tick.Vol,Volume,Spread
2024.08.01,22:00:00,1.07838,1.07855,1.07826,1.0785,175,0,1
2024.08.01,22:05:00,1.07848,1.07873,1.07845,1.07872,186,0,1
2024.08.01,22:10:00,1.07872,1.07892,1.07869,1.07879,197,0,1
2024.08.01,22:15:00,1.07874,1.07879,1.07863,1.07873,170,0,1
2024.08.01,22:20:00,1.07874,1.07893,1.07872,1.07891,187,0,1
2024.08.01,22:25:00,1.0789,1.07915,1.07888,1.07915,171,0,1
2024.08.01,22:30:00,1.07914,1.07931,1.07911,1.07926,161,0,1
2024.08.01,22:35:00,1.07926,1.07944,1.07916,1.07942,137,0,1
2024.08.01,22:40:00,1.07942,1.07942,1.07916,1.07917,149,0,1
2024.08.01,22:45:00,1.07917,1.07942,1.07912,1.07937,148,0,1
2024.08.01,22:50:00,1.07937,1.07955,1.07901,1.07907,234,0,1
2024.08.01,22:55:00,1.07906,1.07912,1.07892,1.07897,211,0,1
2024.08.01,23:00:00,1.07896,1.07897,1.07875,1.07889,132,0,1
2024.08.01,23:05:00,1.07895,1.07895,1.0787,1.07875,94,0,0
2024.08.01,23:10:00,1.07875,1.07882,1.07871,1.07875,86,0,1
2024.08.01,23:15:00,1.07876,1.07896,1.07875,1.07876,77,0,1
2024.08.01,23:20:00,1.07876,1.07877,1.07863,1.07865,26,0,1
2024.08.01,23:25:00,1.07865,1.07869,1.07864,1.07866,68,0,1
2024.08.01,23:30:00,1.07865,1.07883,1.07864,1.0788,208,0,1
2024.08.01,23:35:00,1.07881,1.07881,1.07875,1.07876,21,0,1
2024.08.01,23:40:00,1.07876,1.07882,1.07866,1.07882,72,0,1
2024.08.01,23:45:00,1.07882,1.07887,1.07875,1.07885,86,0,1
2024.08.01,23:50:00,1.07886,1.07897,1.07886,1.07895,113,0,1
2024.08.01,23:55:00,1.07891,1.07912,1.07891,1.07909,163,0,0
2024.08.02,0:00:00,1.07905,1.0791,1.07854,1.07887,34,0,15
2024.08.02,0:05:00,1.07886,1.0791,1.07876,1.07906,74,0,13
2024.08.02,0:10:00,1.07907,1.07912,1.07876,1.0789,53,0,13
2024.08.02,0:15:00,1.0789,1.07916,1.07885,1.07916,56,0,1
2024.08.02,0:20:00,1.07916,1.07916,1.07901,1.07916,101,0,1
2024.08.02,0:25:00,1.07916,1.07916,1.079,1.07914,13,0,1
2024.08.02,0:30:00,1.07914,1.07915,1.07903,1.07915,18,0,0
2024.08.02,0:35:00,1.07915,1.07915,1.07903,1.07915,7,0,5
2024.08.02,0:40:00,1.07915,1.07915,1.07903,1.07914,8,0,8
2024.08.02,0:45:00,1.07914,1.07915,1.07914,1.07915,6,0,5
2024.08.02,0:50:00,1.07915,1.07915,1.07911,1.07912,8,0,1
2024.08.02,0:55:00,1.07912,1.07915,1.07901,1.07914,11,0,1
2024.08.02,1:00:00,1.07906,1.07924,1.07903,1.07911,53,0,0
2024.08.02,1:05:00,1.0791,1.07929,1.07907,1.07909,45,0,0
2024.08.02,1:10:00,1.07909,1.07919,1.07908,1.07908,57,0,0
2024.08.02,1:15:00,1.07908,1.07915,1.07899,1.07899,80,0,1
2024.08.02,1:20:00,1.07899,1.07905,1.07892,1.07896,78,0,1
2024.08.02,1:25:00,1.07896,1.07911,1.07896,1.0791,89,0,1
2024.08.02,1:30:00,1.0791,1.07916,1.07896,1.07897,90,0,1
2024.08.02,1:35:00,1.07898,1.07899,1.07888,1.07893,116,0,1
2024.08.02,1:40:00,1.07893,1.07893,1.07874,1.07879,77,0,1
2024.08.02,1:45:00,1.07879,1.07891,1.07878,1.07889,49,0,1
2024.08.02,1:50:00,1.07889,1.07891,1.07883,1.07891,56,0,2
2024.08.02,1:55:00,1.07891,1.07895,1.07884,1.07884,77,0,1
2024.08.02,2:00:00,1.07885,1.07895,1.07884,1.0789,94,0,1
2024.08.02,2:05:00,1.0789,1.07896,1.0788,1.0789,70,0,1
2024.08.02,2:10:00,1.07891,1.07906,1.07891,1.07903,72,0,1
2024.08.02,2:15:00,1.07903,1.07905,1.07884,1.07889,97,0,1
2024.08.02,2:20:00,1.07889,1.07905,1.07889,1.079,103,0,1
2024.08.02,2:25:00,1.079,1.07905,1.07889,1.079,76,0,1
2024.08.02,2:30:00,1.07899,1.07902,1.07898,1.07899,56,0,2
2024.08.02,2:35:00,1.079,1.07918,1.07894,1.07914,96,0,1
2024.08.02,2:40:00,1.07912,1.07917,1.07909,1.07913,99,0,1
2024.08.02,2:45:00,1.07912,1.07916,1.07885,1.0789,72,0,1
2024.08.02,2:50:00,1.07889,1.0789,1.07869,1.07874,97,0,2
2024.08.02,2:55:00,1.07871,1.07873,1.0786,1.07864,92,0,1
2024.08.02,3:00:00,1.07862,1.07862,1.0783,1.0783,132,0,1
2024.08.02,3:05:00,1.07831,1.07844,1.07816,1.0784,127,0,1
2024.08.02,3:10:00,1.0784,1.07847,1.07836,1.07846,123,0,1
2024.08.02,3:15:00,1.07847,1.07852,1.07834,1.0784,153,0,1
2024.08.02,3:20:00,1.07841,1.07849,1.07837,1.07845,133,0,1
2024.08.02,3:25:00,1.07846,1.0789,1.07839,1.0789,145,0,1
2024.08.02,3:30:00,1.0789,1.079,1.07874,1.07895,189,0,1
2024.08.02,3:35:00,1.07893,1.07907,1.07886,1.07891,151,0,1
2024.08.02,3:40:00,1.0789,1.07901,1.07885,1.07891,120,0,0
2024.08.02,3:45:00,1.0789,1.07918,1.0789,1.07901,154,0,1
2024.08.02,3:50:00,1.07901,1.0792,1.07898,1.07908,170,0,1
2024.08.02,3:55:00,1.07913,1.07926,1.07907,1.0791,115,0,1
2024.08.02,4:00:00,1.0791,1.07911,1.07886,1.07902,129,0,1
2024.08.02,4:05:00,1.07902,1.07919,1.07897,1.07919,106,0,1
2024.08.02,4:10:00,1.07918,1.07922,1.07903,1.07911,95,0,1
2024.08.02,4:15:00,1.07912,1.0792,1.07901,1.07905,139,0,1
2024.08.02,4:20:00,1.07906,1.07906,1.07885,1.07891,93,0,1
2024.08.02,4:25:00,1.07891,1.079,1.07886,1.079,89,0,1
2024.08.02,4:30:00,1.07901,1.07902,1.07876,1.07891,112,0,0
2024.08.02,4:35:00,1.0789,1.0791,1.07886,1.07907,110,0,1
2024.08.02,4:40:00,1.07908,1.07926,1.07908,1.07926,118,0,1
2024.08.02,4:45:00,1.07925,1.07936,1.07909,1.0791,115,0,0
2024.08.02,4:50:00,1.07908,1.07921,1.07898,1.07916,133,0,2
2024.08.02,4:55:00,1.07915,1.07917,1.079,1.07906,116,0,2
2024.08.02,5:00:00,1.07907,1.07911,1.0787,1.07876,107,0,2
2024.08.02,5:05:00,1.07877,1.07887,1.0787,1.07887,87,0,2
2024.08.02,5:10:00,1.07886,1.0789,1.07876,1.07879,125,0,2
2024.08.02,5:15:00,1.07879,1.07894,1.0787,1.07875,136,0,2
2024.08.02,5:20:00,1.07875,1.07875,1.07846,1.07861,201,0,1
2024.08.02,5:25:00,1.07863,1.07881,1.07853,1.07875,173,0,1
2024.08.02,5:30:00,1.07875,1.0789,1.0787,1.07881,136,0,1
2024.08.02,5:35:00,1.07882,1.07897,1.07878,1.07884,141,0,1
2024.08.02,5:40:00,1.07882,1.07889,1.07871,1.07881,125,0,1
2024.08.02,5:45:00,1.07881,1.07887,1.07872,1.07876,93,0,1
2024.08.02,5:50:00,1.07877,1.07903,1.07875,1.07899,77,0,1
2024.08.02,5:55:00,1.07899,1.07917,1.07898,1.07902,96,0,1
2024.08.02,6:00:00,1.07902,1.07919,1.07902,1.07919,59,0,1
2024.08.02,6:05:00,1.0792,1.07923,1.07914,1.07921,76,0,1
2024.08.02,6:10:00,1.07921,1.07935,1.07916,1.07933,102,0,1
2024.08.02,6:15:00,1.07932,1.07933,1.07925,1.07933,63,0,1
2024.08.02,6:20:00,1.07933,1.0795,1.0793,1.07947,74,0,1
2024.08.02,6:25:00,1.07947,1.07947,1.07931,1.07935,70,0,1
2024.08.02,6:30:00,1.07934,1.07951,1.0793,1.07939,103,0,1
2024.08.02,6:35:00,1.0794,1.07947,1.07928,1.0793,77,0,1
2024.08.02,6:40:00,1.0793,1.07932,1.07916,1.07922,94,0,1
2024.08.02,6:45:00,1.07922,1.07931,1.0792,1.07928,60,0,1
2024.08.02,6:50:00,1.07928,1.07934,1.07924,1.07925,68,0,1
2024.08.02,6:55:00,1.07925,1.07933,1.07925,1.0793,93,0,1
2024.08.02,7:00:00,1.07931,1.07935,1.07923,1.07935,52,0,1
2024.08.02,7:05:00,1.07935,1.07943,1.07934,1.07937,69,0,1
2024.08.02,7:10:00,1.07936,1.07945,1.07929,1.07942,79,0,1
2024.08.02,7:15:00,1.07944,1.07967,1.07944,1.07964,94,0,1
2024.08.02,7:20:00,1.07964,1.07972,1.07961,1.0797,68,0,1
2024.08.02,7:25:00,1.07969,1.0797,1.07965,1.07969,58,0,1
2024.08.02,7:30:00,1.07968,1.07985,1.0796,1.07974,110,0,1
2024.08.02,7:35:00,1.07974,1.07981,1.07952,1.07957,90,0,1
2024.08.02,7:40:00,1.07957,1.0796,1.07948,1.07955,93,0,1
2024.08.02,7:45:00,1.07955,1.07958,1.0795,1.07954,94,0,1
2024.08.02,7:50:00,1.07954,1.0796,1.0795,1.07955,97,0,1
2024.08.02,7:55:00,1.07954,1.07977,1.07953,1.07975,72,0,1
2024.08.02,8:00:00,1.07976,1.07977,1.0797,1.07976,106,0,1
2024.08.02,8:05:00,1.07976,1.07991,1.07976,1.07985,96,0,1
2024.08.02,8:10:00,1.07983,1.08002,1.07974,1.07977,121,0,1
2024.08.02,8:15:00,1.07977,1.07997,1.07977,1.0799,93,0,1
2024.08.02,8:20:00,1.07991,1.07992,1.07971,1.07977,91,0,1
2024.08.02,8:25:00,1.07977,1.07982,1.07971,1.07981,116,0,1
2024.08.02,8:30:00,1.0798,1.07982,1.07966,1.07968,69,0,1
2024.08.02,8:35:00,1.07968,1.0797,1.07955,1.07963,104,0,1
2024.08.02,8:40:00,1.07963,1.07988,1.07963,1.07983,116,0,1
2024.08.02,8:45:00,1.07985,1.08002,1.07985,1.07995,110,0,1
2024.08.02,8:50:00,1.07995,1.08013,1.07992,1.08,177,0,1
2024.08.02,8:55:00,1.08,1.08041,1.07999,1.08041,177,0,1
2024.08.02,9:00:00,1.08038,1.08042,1.08014,1.08026,265,0,0
2024.08.02,9:05:00,1.08026,1.0804,1.08016,1.08039,215,0,1
2024.08.02,9:10:00,1.08039,1.08082,1.08039,1.08075,210,0,1
2024.08.02,9:15:00,1.08075,1.08087,1.08034,1.08037,205,0,1
2024.08.02,9:20:00,1.08037,1.08052,1.08024,1.08051,204,0,1
2024.08.02,9:25:00,1.0805,1.08063,1.08031,1.0804,150,0,1
2024.08.02,9:30:00,1.08038,1.08053,1.08015,1.08025,162,0,1
2024.08.02,9:35:00,1.08024,1.08048,1.07993,1.08003,223,0,1
2024.08.02,9:40:00,1.08003,1.0802,1.07995,1.08009,238,0,0
2024.08.02,9:45:00,1.0801,1.08011,1.07972,1.07987,223,0,1
2024.08.02,9:50:00,1.07985,1.07997,1.07936,1.07952,258,0,0
2024.08.02,9:55:00,1.07951,1.07962,1.0793,1.07962,262,0,1
2024.08.02,10:00:00,1.07962,1.07962,1.07861,1.07862,325,0,1
2024.08.02,10:05:00,1.07862,1.07942,1.07862,1.07924,306,0,1
2024.08.02,10:10:00,1.07924,1.07968,1.07903,1.0796,288,0,1
2024.08.02,10:15:00,1.0796,1.0797,1.079,1.07926,317,0,1
2024.08.02,10:20:00,1.07926,1.0795,1.07911,1.07949,338,0,0
2024.08.02,10:25:00,1.0795,1.07963,1.07921,1.07954,257,0,1
2024.08.02,10:30:00,1.07956,1.07975,1.07944,1.07964,248,0,1
2024.08.02,10:35:00,1.07969,1.07969,1.07915,1.07947,277,0,1
2024.08.02,10:40:00,1.07946,1.07989,1.07941,1.07979,267,0,0
2024.08.02,10:45:00,1.07979,1.08004,1.07963,1.0799,250,0,1
2024.08.02,10:50:00,1.07989,1.08029,1.07989,1.0801,269,0,1
2024.08.02,10:55:00,1.08011,1.0804,1.07997,1.08038,257,0,1
2024.08.02,11:00:00,1.08038,1.08091,1.08036,1.08075,286,0,1
2024.08.02,11:05:00,1.08078,1.08107,1.08076,1.08087,235,0,1
2024.08.02,11:10:00,1.08087,1.08087,1.08052,1.08058,220,0,1
2024.08.02,11:15:00,1.08058,1.08092,1.08032,1.08037,222,0,1
2024.08.02,11:20:00,1.08037,1.08088,1.08032,1.08083,214,0,1
2024.08.02,11:25:00,1.08081,1.08116,1.0808,1.08102,224,0,1
2024.08.02,11:30:00,1.08101,1.08136,1.08089,1.08119,248,0,1
2024.08.02,11:35:00,1.08118,1.08126,1.08092,1.08099,165,0,1
2024.08.02,11:40:00,1.08099,1.08103,1.08079,1.08089,214,0,1
2024.08.02,11:45:00,1.08085,1.08125,1.08085,1.08119,189,0,1
2024.08.02,11:50:00,1.08119,1.08139,1.08109,1.08137,154,0,1
2024.08.02,11:55:00,1.08135,1.08152,1.08128,1.08145,225,0,1
2024.08.02,12:00:00,1.08144,1.08181,1.08144,1.08173,210,0,1
2024.08.02,12:05:00,1.08175,1.08201,1.08164,1.08196,190,0,1
2024.08.02,12:10:00,1.08196,1.08217,1.08172,1.08211,197,0,1
2024.08.02,12:15:00,1.08212,1.08246,1.08209,1.08237,221,0,1
2024.08.02,12:20:00,1.08237,1.08242,1.08217,1.08236,203,0,1
2024.08.02,12:25:00,1.08236,1.08247,1.08207,1.08217,181,0,1
2024.08.02,12:30:00,1.08213,1.08224,1.082,1.08221,163,0,1
2024.08.02,12:35:00,1.08222,1.08241,1.08211,1.08232,196,0,1
2024.08.02,12:40:00,1.08232,1.08242,1.08185,1.08186,193,0,1
2024.08.02,12:45:00,1.08186,1.08195,1.08173,1.08189,194,0,1
2024.08.02,12:50:00,1.08189,1.08205,1.08172,1.08195,183,0,1
2024.08.02,12:55:00,1.08195,1.0821,1.08188,1.08203,226,0,1
2024.08.02,13:00:00,1.08203,1.08225,1.08203,1.0821,194,0,1
2024.08.02,13:05:00,1.0821,1.08215,1.08164,1.08179,215,0,1
2024.08.02,13:10:00,1.08179,1.08192,1.08154,1.08188,186,0,0
2024.08.02,13:15:00,1.08189,1.08215,1.08186,1.08193,163,0,1
2024.08.02,13:20:00,1.08192,1.08218,1.08177,1.08209,172,0,1
2024.08.02,13:25:00,1.08208,1.08213,1.08173,1.08179,200,0,1
2024.08.02,13:30:00,1.08182,1.08201,1.08175,1.08189,200,0,1
2024.08.02,13:35:00,1.08189,1.08189,1.08164,1.08178,169,0,1
2024.08.02,13:40:00,1.08178,1.08199,1.08167,1.08179,193,0,1
2024.08.02,13:45:00,1.0818,1.08224,1.08178,1.08223,168,0,1
2024.08.02,13:50:00,1.08224,1.08237,1.08209,1.0823,194,0,1
2024.08.02,13:55:00,1.0823,1.08245,1.08227,1.0823,162,0,1
2024.08.02,14:00:00,1.08229,1.08267,1.08229,1.08266,166,0,1
2024.08.02,14:05:00,1.08265,1.08273,1.08253,1.08273,186,0,1
2024.08.02,14:10:00,1.08272,1.08298,1.0827,1.08293,210,0,1
2024.08.02,14:15:00,1.08293,1.08312,1.08281,1.08288,189,0,1
2024.08.02,14:20:00,1.08287,1.08329,1.08287,1.08326,219,0,0
2024.08.02,14:25:00,1.08327,1.08362,1.08312,1.08362,184,0,1
2024.08.02,14:30:00,1.08364,1.08373,1.08337,1.08341,234,0,1
2024.08.02,14:35:00,1.08342,1.08343,1.08327,1.08331,194,0,1
2024.08.02,14:40:00,1.0833,1.08339,1.08321,1.08332,183,0,1
2024.08.02,14:45:00,1.08332,1.08332,1.08301,1.08307,189,0,1
2024.08.02,14:50:00,1.08307,1.08317,1.08296,1.08309,201,0,1
2024.08.02,14:55:00,1.08308,1.08318,1.08288,1.08312,202,0,0
2024.08.02,15:00:00,1.08312,1.08352,1.08311,1.08349,230,0,1
2024.08.02,15:05:00,1.08349,1.08357,1.08343,1.08347,222,0,1
2024.08.02,15:10:00,1.08346,1.08353,1.08332,1.08335,216,0,1
2024.08.02,15:15:00,1.08336,1.08337,1.08314,1.08324,216,0,1
2024.08.02,15:20:00,1.08325,1.08335,1.08293,1.08319,249,0,1
2024.08.02,15:25:00,1.08318,1.08347,1.08298,1.08309,235,0,1
2024.08.02,15:30:00,1.08311,1.08733,1.08311,1.08572,580,0,0
2024.08.02,15:35:00,1.08578,1.08635,1.08454,1.08497,473,0,0
2024.08.02,15:40:00,1.08499,1.08657,1.08499,1.08648,469,0,0
2024.08.02,15:45:00,1.08645,1.08801,1.08635,1.088,424,0,1
2024.08.02,15:50:00,1.08803,1.08929,1.08799,1.08924,383,0,0
2024.08.02,15:55:00,1.08923,1.0897,1.08878,1.08912,394,0,0
2024.08.02,16:00:00,1.08904,1.08904,1.08846,1.08895,396,0,0
2024.08.02,16:05:00,1.08896,1.08931,1.08886,1.08918,356,0,0
2024.08.02,16:10:00,1.08924,1.08938,1.08901,1.08922,365,0,1
2024.08.02,16:15:00,1.08917,1.08999,1.0891,1.08963,378,0,0
2024.08.02,16:20:00,1.0896,1.09,1.0895,1.08967,337,0,0
2024.08.02,16:25:00,1.08966,1.08984,1.0893,1.08944,323,0,1
2024.08.02,16:30:00,1.08943,1.08959,1.08897,1.08906,396,0,1
2024.08.02,16:35:00,1.08906,1.08922,1.08852,1.08877,295,0,1
2024.08.02,16:40:00,1.08872,1.0893,1.08861,1.08915,353,0,1
2024.08.02,16:45:00,1.08913,1.09011,1.0891,1.09007,311,0,1
2024.08.02,16:50:00,1.09008,1.09019,1.08992,1.09012,285,0,1
2024.08.02,16:55:00,1.09014,1.09067,1.09011,1.09053,280,0,0
2024.08.02,17:00:00,1.09053,1.09084,1.09013,1.09074,399,0,0
2024.08.02,17:05:00,1.09074,1.0908,1.09037,1.09057,351,0,1
2024.08.02,17:10:00,1.09057,1.09103,1.09001,1.09089,394,0,0
2024.08.02,17:15:00,1.09094,1.09128,1.09087,1.09121,405,0,0
2024.08.02,17:20:00,1.09119,1.09159,1.09102,1.0912,365,0,1
2024.08.02,17:25:00,1.09116,1.09177,1.0909,1.09157,344,0,1
2024.08.02,17:30:00,1.09162,1.09175,1.09094,1.09116,401,0,1
2024.08.02,17:35:00,1.09118,1.09165,1.09117,1.09154,375,0,1
2024.08.02,17:40:00,1.09155,1.09169,1.09111,1.09164,357,0,0
2024.08.02,17:45:00,1.09164,1.0918,1.09133,1.09162,342,0,1
2024.08.02,17:50:00,1.09164,1.09238,1.09152,1.09232,391,0,1
2024.08.02,17:55:00,1.09229,1.09265,1.09208,1.09222,364,0,0
2024.08.02,18:00:00,1.09223,1.09243,1.09187,1.09192,351,0,0
2024.08.02,18:05:00,1.09192,1.09204,1.09141,1.09159,319,0,0
2024.08.02,18:10:00,1.0916,1.09204,1.09157,1.09191,286,0,1
2024.08.02,18:15:00,1.09191,1.0921,1.09178,1.092,283,0,0
2024.08.02,18:20:00,1.09197,1.09219,1.09161,1.0921,297,0,1
2024.08.02,18:25:00,1.0921,1.09222,1.09173,1.09212,305,0,1
2024.08.02,18:30:00,1.09216,1.09229,1.09171,1.09178,300,0,0
2024.08.02,18:35:00,1.09177,1.09247,1.09177,1.0923,268,0,0
2024.08.02,18:40:00,1.09229,1.09236,1.09218,1.09234,301,0,1
2024.08.02,18:45:00,1.09234,1.09243,1.09181,1.09185,308,0,1
2024.08.02,18:50:00,1.09184,1.09185,1.09146,1.0916,304,0,0
2024.08.02,18:55:00,1.0916,1.09161,1.09121,1.09132,251,0,1
2024.08.02,19:00:00,1.09132,1.09132,1.09033,1.09056,337,0,1
2024.08.02,19:05:00,1.09056,1.09082,1.09048,1.09071,325,0,0
2024.08.02,19:10:00,1.09071,1.09084,1.09046,1.09062,285,0,1
2024.08.02,19:15:00,1.09063,1.09125,1.09061,1.09124,259,0,0
2024.08.02,19:20:00,1.09123,1.09135,1.09113,1.09128,271,0,1
2024.08.02,19:25:00,1.0913,1.09146,1.09125,1.09128,227,0,1
2024.08.02,19:30:00,1.09127,1.09144,1.09126,1.09132,223,0,1
2024.08.02,19:35:00,1.09128,1.09129,1.09107,1.09117,219,0,1
2024.08.02,19:40:00,1.09117,1.09129,1.09092,1.09096,224,0,1
2024.08.02,19:45:00,1.09095,1.09119,1.09092,1.09113,246,0,1
2024.08.02,19:50:00,1.09117,1.09149,1.09111,1.09124,200,0,1
2024.08.02,19:55:00,1.09123,1.09144,1.09119,1.0912,240,0,1
2024.08.02,20:00:00,1.0912,1.09151,1.09119,1.09141,177,0,1
2024.08.02,20:05:00,1.09142,1.09154,1.09133,1.09143,232,0,1
2024.08.02,20:10:00,1.09144,1.09145,1.09091,1.09098,214,0,1
2024.08.02,20:15:00,1.09099,1.09118,1.09077,1.09114,254,0,1
2024.08.02,20:20:00,1.09115,1.09126,1.09088,1.09092,220,0,1
2024.08.02,20:25:00,1.09092,1.091,1.09071,1.09099,222,0,1
2024.08.02,20:30:00,1.09099,1.09114,1.09089,1.09105,202,0,1
2024.08.02,20:35:00,1.09104,1.09125,1.09082,1.09125,233,0,1
2024.08.02,20:40:00,1.09126,1.09129,1.09106,1.09124,210,0,1
2024.08.02,20:45:00,1.09126,1.09137,1.09113,1.09115,229,0,1
2024.08.02,20:50:00,1.09115,1.09126,1.09101,1.09104,169,0,1
2024.08.02,20:55:00,1.09104,1.09115,1.09097,1.09113,186,0,1
2024.08.02,21:00:00,1.09113,1.09123,1.09101,1.09107,137,0,1
2024.08.02,21:05:00,1.09107,1.09121,1.09104,1.09107,153,0,0
2024.08.02,21:10:00,1.09107,1.09114,1.09102,1.0911,133,0,0
2024.08.02,21:15:00,1.09109,1.09126,1.09106,1.09117,143,0,1
2024.08.02,21:20:00,1.09117,1.09138,1.09114,1.09117,144,0,1
2024.08.02,21:25:00,1.09117,1.09154,1.09116,1.09154,197,0,1
2024.08.02,21:30:00,1.09153,1.09166,1.09139,1.09139,164,0,1
2024.08.02,21:35:00,1.09138,1.0914,1.091,1.09114,181,0,1
2024.08.02,21:40:00,1.09114,1.09134,1.09108,1.09128,197,0,0
2024.08.02,21:45:00,1.09128,1.09135,1.09116,1.09128,227,0,1
2024.08.02,21:50:00,1.09129,1.09139,1.09116,1.09139,201,0,1
2024.08.02,21:55:00,1.09138,1.09155,1.09125,1.09128,190,0,1
2024.08.02,22:00:00,1.09129,1.09129,1.09102,1.09113,204,0,1
2024.08.02,22:05:00,1.09112,1.09123,1.09099,1.09117,221,0,1
2024.08.02,22:10:00,1.09116,1.09118,1.09107,1.0911,158,0,1
2024.08.02,22:15:00,1.09108,1.09128,1.09099,1.09122,143,0,1
2024.08.02,22:20:00,1.09122,1.0914,1.09122,1.09139,141,0,1
2024.08.02,22:25:00,1.09138,1.09165,1.09137,1.09154,164,0,1
2024.08.02,22:30:00,1.09153,1.09159,1.09142,1.09149,177,0,1
2024.08.02,22:35:00,1.09148,1.09155,1.09106,1.09106,140,0,0
2024.08.02,22:40:00,1.09107,1.09112,1.09098,1.09112,173,0,1
2024.08.02,22:45:00,1.09112,1.09136,1.09107,1.09108,190,0,1
2024.08.02,22:50:00,1.09102,1.09132,1.09097,1.09128,227,0,1
2024.08.02,22:55:00,1.09128,1.09144,1.09122,1.09128,228,0,1
2024.08.02,23:00:00,1.09129,1.09137,1.09117,1.09136,103,0,1
2024.08.02,23:05:00,1.09137,1.09139,1.09128,1.09138,80,0,1
2024.08.02,23:10:00,1.09138,1.09149,1.09126,1.09129,72,0,1
2024.08.02,23:15:00,1.09129,1.09129,1.09112,1.09122,120,0,1
2024.08.02,23:20:00,1.09122,1.09124,1.09103,1.09107,105,0,1
2024.08.02,23:25:00,1.09107,1.09108,1.09079,1.09082,114,0,1
2024.08.02,23:30:00,1.09082,1.09099,1.0908,1.09094,188,0,0
2024.08.02,23:35:00,1.09091,1.09095,1.09087,1.09094,150,0,1
2024.08.02,23:40:00,1.09094,1.09109,1.09088,1.09109,91,0,1
2024.08.02,23:45:00,1.09108,1.09109,1.09103,1.09104,94,0,3
2024.08.02,23:50:00,1.09104,1.09122,1.09103,1.09108,112,0,1
2024.08.02,23:55:00,1.09116,1.09117,1.09091,1.09102,146,0,1
2024.08.05,0:00:00,1.09221,1.09232,1.0918,1.09198,79,0,29
2024.08.05,0:05:00,1.09197,1.09202,1.09179,1.09183,23,0,29
2024.08.05,0:10:00,1.09183,1.09227,1.09183,1.09196,48,0,16
2024.08.05,0:15:00,1.09196,1.09197,1.09191,1.09193,30,0,12
2024.08.05,0:20:00,1.09193,1.09195,1.09188,1.09194,23,0,0
2024.08.05,0:25:00,1.09193,1.09194,1.09182,1.09191,20,0,1
2024.08.05,0:30:00,1.09186,1.09194,1.09186,1.0919,30,0,1
2024.08.05,0:35:00,1.09193,1.09206,1.09183,1.09202,37,0,0
2024.08.05,0:40:00,1.09202,1.09206,1.09178,1.0919,40,0,0
2024.08.05,0:45:00,1.0919,1.09202,1.09188,1.09188,36,0,0
2024.08.05,0:50:00,1.09188,1.092,1.09188,1.09197,23,0,1
2024.08.05,0:55:00,1.09197,1.092,1.09187,1.0919,32,0,0
2024.08.05,1:00:00,1.09198,1.09206,1.09092,1.09111,214,0,0
2024.08.05,1:05:00,1.09111,1.09129,1.09094,1.09114,101,0,0
2024.08.05,1:10:00,1.09109,1.09121,1.09102,1.09116,83,0,0
2024.08.05,1:15:00,1.09118,1.09118,1.09085,1.09089,138,0,0
2024.08.05,1:20:00,1.09087,1.09093,1.09081,1.09081,127,0,1
2024.08.05,1:25:00,1.09081,1.09088,1.09059,1.09066,155,0,1
2024.08.05,1:30:00,1.09063,1.09069,1.09053,1.09062,132,0,1
2024.08.05,1:35:00,1.09064,1.09064,1.09039,1.09044,94,0,1
2024.08.05,1:40:00,1.09045,1.09061,1.09045,1.09051,105,0,0
2024.08.05,1:45:00,1.09051,1.09056,1.09041,1.09043,101,0,1
2024.08.05,1:50:00,1.09044,1.09044,1.09029,1.09039,102,0,1
2024.08.05,1:55:00,1.09039,1.09063,1.09038,1.09062,141,0,1
2024.08.05,2:00:00,1.09062,1.09085,1.09059,1.09079,166,0,1
2024.08.05,2:05:00,1.09079,1.0909,1.09069,1.09072,140,0,2
2024.08.05,2:10:00,1.09072,1.0909,1.09067,1.09081,148,0,2
2024.08.05,2:15:00,1.09079,1.09099,1.09077,1.09093,116,0,2
2024.08.05,2:20:00,1.09093,1.091,1.09054,1.09068,154,0,2
2024.08.05,2:25:00,1.09067,1.09078,1.09062,1.09073,161,0,2
2024.08.05,2:30:00,1.09073,1.09098,1.09062,1.09089,202,0,1
2024.08.05,2:35:00,1.09088,1.09109,1.09088,1.09093,189,0,1
2024.08.05,2:40:00,1.09093,1.09094,1.09062,1.09068,169,0,2
2024.08.05,2:45:00,1.09067,1.09081,1.09045,1.09061,160,0,1
2024.08.05,2:50:00,1.09061,1.09099,1.09044,1.09098,234,0,1
2024.08.05,2:55:00,1.09098,1.09115,1.09094,1.09104,153,0,1
2024.08.05,3:00:00,1.09105,1.09118,1.09098,1.09101,194,0,1
2024.08.05,3:05:00,1.091,1.09106,1.09068,1.09085,192,0,1
2024.08.05,3:10:00,1.09085,1.09124,1.09077,1.09121,214,0,1
2024.08.05,3:15:00,1.09122,1.09166,1.09116,1.09163,317,0,1
2024.08.05,3:20:00,1.09162,1.092,1.09155,1.09195,274,0,0
2024.08.05,3:25:00,1.09195,1.09224,1.09194,1.09216,234,0,1
2024.08.05,3:30:00,1.09218,1.09218,1.09183,1.09212,270,0,1
2024.08.05,3:35:00,1.09213,1.09214,1.09142,1.09157,254,0,1
2024.08.05,3:40:00,1.09155,1.09192,1.09142,1.09173,236,0,1
2024.08.05,3:45:00,1.09172,1.0922,1.09161,1.09205,273,0,1
